SEXE;AGE;POP;ANNEE
M; 65 ;272618;1996
M; 66 ;256098;1996
M; 67 ;251024;1996
M; 68 ;240876;1996
M; 69 ;235369;1996
M; 70 ;227317;1996
M; 71 ;215090;1996
M; 72 ;208990;1996
M; 73 ;201732;1996
M; 74 ;200672;1996
M; 75 ;195084;1996
M; 76 ;113657;1996
M; 77 ;92372;1996
M; 78 ;76968;1996
M; 79 ;67209;1996
M; 80 ;77309;1996
M; 81 ;105057;1996
M; 82 ;96601;1996
M; 83 ;86747;1996
M; 84 ;71258;1996
M; 85 ;64196;1996
M; 86 ;53299;1996
M; 87 ;44939;1996
M; 88 ;35326;1996
M; 89 ;28681;1996
M; 90 ;22618;1996
M; 91 ;17155;1996
M; 92 ;12724;1996
M; 93 ;9580;1996
M; 94 ;6670;1996
M; 95 ;4431;1996
M; 96 ;2493;1996
M; 97 ;1566;1996
M; 98 ;994;1996
M; 99 ;662;1996
M;100 ou +;780;1996
F; 0 ;364215;1996
F; 1 ;353097;1996
F; 2 ;353682;1996
F; 3 ;369188;1996
F; 4 ;377661;1996
F; 5 ;380575;1996
F; 6 ;384484;1996
F; 7 ;386144;1996
F; 8 ;387294;1996
F; 9 ;392900;1996
F; 10 ;387008;1996
F; 11 ;384063;1996
F; 12 ;377502;1996
F; 13 ;400610;1996
F; 14 ;406178;1996
F; 15 ;408952;1996
F; 16 ;389408;1996
F; 17 ;380405;1996
F; 18 ;382470;1996
F; 19 ;371647;1996
F; 20 ;381779;1996
F; 21 ;406218;1996
F; 22 ;432165;1996
F; 23 ;442487;1996
F; 24 ;444395;1996
F; 25 ;433089;1996
F; 26 ;432633;1996
F; 27 ;429701;1996
F; 28 ;430920;1996
F; 29 ;445847;1996
F; 30 ;448917;1996
F; 31 ;460019;1996
F; 32 ;456755;1996
F; 33 ;443854;1996
F; 34 ;449156;1996
F; 35 ;447211;1996
F; 36 ;450021;1996
F; 37 ;440419;1996
F; 38 ;443003;1996
F; 39 ;440708;1996
F; 40 ;439407;1996
F; 41 ;440442;1996
F; 42 ;432348;1996
F; 43 ;438571;1996
F; 44 ;431608;1996
F; 45 ;446171;1996
F; 46 ;441378;1996
F; 47 ;438965;1996
F; 48 ;432801;1996
F; 49 ;413161;1996
F; 50 ;314909;1996
F; 51 ;312828;1996
F; 52 ;304827;1996
F; 53 ;284634;1996
F; 54 ;258116;1996
F; 55 ;271625;1996
F; 56 ;291875;1996
F; 57 ;289823;1996
F; 58 ;290834;1996
F; 59 ;295731;1996
F; 60 ;295049;1996
F; 61 ;305952;1996
F; 62 ;300450;1996
F; 63 ;312915;1996
F; 64 ;311800;1996
F; 65 ;315778;1996
F; 66 ;300904;1996
F; 67 ;300322;1996
F; 68 ;293883;1996
F; 69 ;294211;1996
F; 70 ;291452;1996
F; 71 ;283960;1996
F; 72 ;280226;1996
F; 73 ;276984;1996
F; 74 ;281199;1996
F; 75 ;277553;1996
F; 76 ;166616;1996
F; 77 ;141506;1996
F; 78 ;122141;1996
F; 79 ;110767;1996
F; 80 ;131899;1996
F; 81 ;189839;1996
F; 82 ;178971;1996
F; 83 ;169658;1996
F; 84 ;147479;1996
F; 85 ;139978;1996
F; 86 ;124367;1996
F; 87 ;110235;1996
F; 88 ;92966;1996
F; 89 ;79982;1996
F; 90 ;66464;1996
F; 91 ;54271;1996
F; 92 ;43634;1996
F; 93 ;34620;1996
F; 94 ;26496;1996
F; 95 ;18153;1996
F; 96 ;12390;1996
F; 97 ;8321;1996
F; 98 ;5423;1996
F; 99 ;3951;1996
F;100 ou +;5523;1996
M; 0 ;384793;1996
M; 1 ;377392;1996
M; 2 ;370929;1996
M; 3 ;369202;1996
M; 4 ;388010;1996
M; 5 ;396750;1997
M; 6 ;400694;1997
M; 7 ;401629;1997
M; 8 ;405240;1997
M; 9 ;405573;1997
M; 10 ;410575;1997
M; 11 ;405046;1997
M; 12 ;401895;1997
M; 13 ;395729;1997
M; 14 ;421042;1997
M; 15 ;427643;1997
M; 16 ;428919;1997
M; 17 ;407509;1997
M; 18 ;394897;1997
M; 19 ;396587;1997
M; 20 ;381756;1997
M; 21 ;387016;1997
M; 22 ;411209;1997
M; 23 ;434493;1997
M; 24 ;443256;1997
M; 25 ;442813;1997
M; 26 ;432166;1997
M; 27 ;429558;1997
M; 28 ;425026;1997
M; 29 ;428276;1997
M; 30 ;443546;1997
M; 31 ;447037;1997
M; 32 ;455200;1997
M; 33 ;450748;1997
M; 34 ;437689;1997
M; 35 ;442332;1997
M; 36 ;440450;1997
M; 37 ;442169;1997
M; 38 ;431332;1997
M; 39 ;434600;1997
M; 40 ;431685;1997
M; 41 ;429292;1997
M; 42 ;432177;1997
M; 43 ;425775;1997
M; 44 ;433722;1997
M; 45 ;427610;1997
M; 46 ;445352;1997
M; 47 ;441579;1997
M; 48 ;442791;1997
M; 49 ;436115;1997
M; 50 ;414585;1997
M; 51 ;315957;1997
M; 52 ;312336;1997
M; 53 ;305385;1997
M; 54 ;284880;1997
M; 55 ;256808;1997
M; 56 ;267417;1997
M; 57 ;280460;1997
M; 58 ;276777;1997
M; 59 ;274533;1997
M; 60 ;276086;1997
M; 61 ;270602;1997
M; 62 ;277218;1997
M; 63 ;267505;1997
M; 64 ;274493;1997
M; 65 ;267684;1997
M; 66 ;266307;1997
M; 67 ;250310;1997
M; 68 ;244592;1997
M; 69 ;234266;1997
M; 70 ;228579;1997
M; 71 ;220228;1997
M; 72 ;207923;1997
M; 73 ;201447;1997
M; 74 ;194227;1997
M; 75 ;192100;1997
M; 76 ;185631;1997
M; 77 ;108069;1997
M; 78 ;87147;1997
M; 79 ;72108;1997
M; 80 ;62348;1997
M; 81 ;71215;1997
M; 82 ;96178;1997
M; 83 ;87499;1997
M; 84 ;77767;1997
M; 85 ;62980;1997
M; 86 ;56006;1997
M; 87 ;45775;1997
M; 88 ;37873;1997
M; 89 ;29262;1997
M; 90 ;23409;1997
M; 91 ;18028;1997
M; 92 ;13441;1997
M; 93 ;9619;1997
M; 94 ;7105;1997
M; 95 ;4923;1997
M; 96 ;3179;1997
M; 97 ;1639;1997
M; 98 ;1049;1997
M; 99 ;608;1997
M;100 ou +;875;1997
F; 0 ;364878;1997
F; 1 ;361186;1997
F; 2 ;354448;1997
F; 3 ;353415;1997
F; 4 ;369875;1997
F; 5 ;378211;1997
F; 6 ;381312;1997
F; 7 ;384973;1997
F; 8 ;386942;1997
F; 9 ;388157;1997
F; 10 ;392720;1997
F; 11 ;386964;1997
F; 12 ;384791;1997
F; 13 ;378120;1997
F; 14 ;401056;1997
F; 15 ;407078;1997
F; 16 ;410280;1997
F; 17 ;389939;1997
F; 18 ;380113;1997
F; 19 ;381405;1997
F; 20 ;370298;1997
F; 21 ;380739;1997
F; 22 ;404765;1997
F; 23 ;430408;1997
F; 24 ;440999;1997
F; 25 ;443330;1997
F; 26 ;432598;1997
F; 27 ;432450;1997
F; 28 ;429988;1997
F; 29 ;431861;1997
F; 30 ;447148;1997
F; 31 ;449770;1997
F; 32 ;461187;1997
F; 33 ;457239;1997
F; 34 ;444063;1997
F; 35 ;449385;1997
F; 36 ;447521;1997
F; 37 ;449673;1997
F; 38 ;440262;1997
F; 39 ;443083;1997
F; 40 ;440217;1997
F; 41 ;439026;1997
F; 42 ;440124;1997
F; 43 ;431577;1997
F; 44 ;437865;1997
F; 45 ;430896;1997
F; 46 ;445073;1997
F; 47 ;440491;1997
F; 48 ;437853;1997
F; 49 ;432205;1997
F; 50 ;411925;1997
F; 51 ;313848;1997
F; 52 ;312127;1997
F; 53 ;304147;1997
F; 54 ;283577;1997
F; 55 ;257267;1997
F; 56 ;270886;1997
F; 57 ;290688;1997
F; 58 ;288723;1997
F; 59 ;289809;1997
F; 60 ;294021;1997
F; 61 ;293688;1997
F; 62 ;304388;1997
F; 63 ;298506;1997
F; 64 ;310742;1997
F; 65 ;309449;1997
F; 66 ;312909;1997
F; 67 ;298116;1997
F; 68 ;297475;1997
F; 69 ;290523;1997
F; 70 ;290558;1997
F; 71 ;287484;1997
F; 72 ;279997;1997
F; 73 ;275608;1997
F; 74 ;271912;1997
F; 75 ;275136;1997
F; 76 ;270875;1997
F; 77 ;162372;1997
F; 78 ;137222;1997
F; 79 ;117791;1997
F; 80 ;106472;1997
F; 81 ;125761;1997
F; 82 ;180387;1997
F; 83 ;168673;1997
F; 84 ;158410;1997
F; 85 ;136328;1997
F; 86 ;127977;1997
F; 87 ;112394;1997
F; 88 ;98068;1997
F; 89 ;81435;1997
F; 90 ;68897;1997
F; 91 ;56089;1997
F; 92 ;44926;1997
F; 93 ;35641;1997
F; 94 ;27529;1997
F; 95 ;20624;1997
F; 96 ;13811;1997
F; 97 ;9041;1997
F; 98 ;5900;1997
F; 99 ;3594;1997
F;100 ou +;6232;1997
M; 0 ;381204;1997
M; 1 ;381136;1997
M; 2 ;379148;1997
M; 3 ;370960;1997
M; 4 ;370303;1997
M; 5 ;388705;1997
M; 6 ;397667;1998
M; 7 ;400939;1998
M; 8 ;402802;1998
M; 9 ;406242;1998
M; 10 ;405306;1998
M; 11 ;410876;1998
M; 12 ;405474;1998
M; 13 ;402518;1998
M; 14 ;396344;1998
M; 15 ;421424;1998
M; 16 ;428791;1998
M; 17 ;428869;1998
M; 18 ;406308;1998
M; 19 ;391540;1998
M; 20 ;392735;1998
M; 21 ;377585;1998
M; 22 ;383658;1998
M; 23 ;408401;1998
M; 24 ;431619;1998
M; 25 ;441067;1998
M; 26 ;442362;1998
M; 27 ;431496;1998
M; 28 ;428898;1998
M; 29 ;425113;1998
M; 30 ;428900;1998
M; 31 ;444104;1998
M; 32 ;446266;1998
M; 33 ;455256;1998
M; 34 ;450178;1998
M; 35 ;436970;1998
M; 36 ;441627;1998
M; 37 ;438622;1998
M; 38 ;441012;1998
M; 39 ;430098;1998
M; 40 ;433192;1998
M; 41 ;430110;1998
M; 42 ;427432;1998
M; 43 ;430676;1998
M; 44 ;424144;1998
M; 45 ;431489;1998
M; 46 ;425584;1998
M; 47 ;443060;1998
M; 48 ;439218;1998
M; 49 ;440186;1998
M; 50 ;433196;1998
M; 51 ;412144;1998
M; 52 ;313876;1998
M; 53 ;310745;1998
M; 54 ;303015;1998
M; 55 ;282344;1998
M; 56 ;255098;1998
M; 57 ;264495;1998
M; 58 ;277834;1998
M; 59 ;273569;1998
M; 60 ;271106;1998
M; 61 ;272421;1998
M; 62 ;266280;1998
M; 63 ;272741;1998
M; 64 ;262703;1998
M; 65 ;268733;1998
M; 66 ;262211;1998
M; 67 ;259940;1998
M; 68 ;244329;1998
M; 69 ;237823;1998
M; 70 ;227678;1998
M; 71 ;221655;1998
M; 72 ;212671;1998
M; 73 ;200664;1998
M; 74 ;193990;1998
M; 75 ;185860;1998
M; 76 ;183534;1998
M; 77 ;176113;1998
M; 78 ;102473;1998
M; 79 ;81582;1998
M; 80 ;67129;1998
M; 81 ;57623;1998
M; 82 ;65127;1998
M; 83 ;87529;1998
M; 84 ;78742;1998
M; 85 ;69062;1998
M; 86 ;55220;1998
M; 87 ;48363;1998
M; 88 ;38872;1998
M; 89 ;31346;1998
M; 90 ;23890;1998
M; 91 ;18629;1998
M; 92 ;14033;1998
M; 93 ;10355;1998
M; 94 ;7178;1998
M; 95 ;5146;1998
M; 96 ;3615;1998
M; 97 ;2239;1998
M; 98 ;1082;1998
M; 99 ;682;1998
M;100 ou +;888;1998
F; 0 ;361651;1998
F; 1 ;362793;1998
F; 2 ;362181;1998
F; 3 ;354647;1998
F; 4 ;354046;1998
F; 5 ;370606;1998
F; 6 ;378757;1998
F; 7 ;381867;1998
F; 8 ;386141;1998
F; 9 ;387927;1998
F; 10 ;387902;1998
F; 11 ;392944;1998
F; 12 ;387441;1998
F; 13 ;385544;1998
F; 14 ;378868;1998
F; 15 ;401943;1998
F; 16 ;408803;1998
F; 17 ;410739;1998
F; 18 ;389841;1998
F; 19 ;378798;1998
F; 20 ;380046;1998
F; 21 ;369425;1998
F; 22 ;379551;1998
F; 23 ;404131;1998
F; 24 ;429136;1998
F; 25 ;440422;1998
F; 26 ;443292;1998
F; 27 ;432526;1998
F; 28 ;432967;1998
F; 29 ;430810;1998
F; 30 ;433455;1998
F; 31 ;448386;1998
F; 32 ;450833;1998
F; 33 ;461851;1998
F; 34 ;457586;1998
F; 35 ;444323;1998
F; 36 ;449916;1998
F; 37 ;446842;1998
F; 38 ;449715;1998
F; 39 ;440169;1998
F; 40 ;442734;1998
F; 41 ;439837;1998
F; 42 ;438523;1998
F; 43 ;439512;1998
F; 44 ;430986;1998
F; 45 ;437029;1998
F; 46 ;430167;1998
F; 47 ;443940;1998
F; 48 ;439552;1998
F; 49 ;437059;1998
F; 50 ;430900;1998
F; 51 ;410750;1998
F; 52 ;312754;1998
F; 53 ;311570;1998
F; 54 ;303050;1998
F; 55 ;282369;1998
F; 56 ;256912;1998
F; 57 ;269784;1998
F; 58 ;289700;1998
F; 59 ;287599;1998
F; 60 ;288276;1998
F; 61 ;292767;1998
F; 62 ;292092;1998
F; 63 ;302733;1998
F; 64 ;296371;1998
F; 65 ;308414;1998
F; 66 ;306943;1998
F; 67 ;309718;1998
F; 68 ;295414;1998
F; 69 ;293953;1998
F; 70 ;287124;1998
F; 71 ;286825;1998
F; 72 ;283268;1998
F; 73 ;275810;1998
F; 74 ;270752;1998
F; 75 ;266127;1998
F; 76 ;268949;1998
F; 77 ;263520;1998
F; 78 ;157887;1998
F; 79 ;132358;1998
F; 80 ;113288;1998
F; 81 ;101707;1998
F; 82 ;119391;1998
F; 83 ;170527;1998
F; 84 ;157859;1998
F; 85 ;146608;1998
F; 86 ;124952;1998
F; 87 ;115913;1998
F; 88 ;100130;1998
F; 89 ;86111;1998
F; 90 ;70279;1998
F; 91 ;58511;1998
F; 92 ;46667;1998
F; 93 ;36566;1998
F; 94 ;28463;1998
F; 95 ;21416;1998
F; 96 ;15708;1998
F; 97 ;10270;1998
F; 98 ;6488;1998
F; 99 ;4086;1998
F;100 ou +;6371;1998
M; 0 ;383957;1998
M; 1 ;377855;1998
M; 2 ;382792;1998
M; 3 ;378851;1998
M; 4 ;372561;1998
M; 5 ;371024;1998
M; 6 ;389693;1998
M; 7 ;397885;1999
M; 8 ;402073;1999
M; 9 ;404263;1999
M; 10 ;406280;1999
M; 11 ;406150;1999
M; 12 ;411559;1999
M; 13 ;406193;1999
M; 14 ;403527;1999
M; 15 ;397402;1999
M; 16 ;422715;1999
M; 17 ;429338;1999
M; 18 ;427701;1999
M; 19 ;403508;1999
M; 20 ;387804;1999
M; 21 ;388671;1999
M; 22 ;374107;1999
M; 23 ;382702;1999
M; 24 ;406289;1999
M; 25 ;429899;1999
M; 26 ;441367;1999
M; 27 ;442294;1999
M; 28 ;431091;1999
M; 29 ;429399;1999
M; 30 ;426304;1999
M; 31 ;429097;1999
M; 32 ;443976;1999
M; 33 ;446088;1999
M; 34 ;454881;1999
M; 35 ;449435;1999
M; 36 ;436078;1999
M; 37 ;440212;1999
M; 38 ;436793;1999
M; 39 ;439711;1999
M; 40 ;428223;1999
M; 41 ;431508;1999
M; 42 ;428285;1999
M; 43 ;425439;1999
M; 44 ;429074;1999
M; 45 ;422179;1999
M; 46 ;429096;1999
M; 47 ;423762;1999
M; 48 ;440397;1999
M; 49 ;436765;1999
M; 50 ;437127;1999
M; 51 ;430422;1999
M; 52 ;409504;1999
M; 53 ;311957;1999
M; 54 ;308476;1999
M; 55 ;300479;1999
M; 56 ;280207;1999
M; 57 ;252768;1999
M; 58 ;262074;1999
M; 59 ;274701;1999
M; 60 ;270150;1999
M; 61 ;267626;1999
M; 62 ;268483;1999
M; 63 ;261769;1999
M; 64 ;268259;1999
M; 65 ;257323;1999
M; 66 ;263217;1999
M; 67 ;256462;1999
M; 68 ;253516;1999
M; 69 ;237856;1999
M; 70 ;231115;1999
M; 71 ;220787;1999
M; 72 ;214248;1999
M; 73 ;205245;1999
M; 74 ;193399;1999
M; 75 ;185537;1999
M; 76 ;177459;1999
M; 77 ;174519;1999
M; 78 ;166350;1999
M; 79 ;96528;1999
M; 80 ;75960;1999
M; 81 ;61984;1999
M; 82 ;52758;1999
M; 83 ;59006;1999
M; 84 ;78801;1999
M; 85 ;69816;1999
M; 86 ;60346;1999
M; 87 ;47780;1999
M; 88 ;40909;1999
M; 89 ;32306;1999
M; 90 ;25656;1999
M; 91 ;19206;1999
M; 92 ;14518;1999
M; 93 ;10804;1999
M; 94 ;7795;1999
M; 95 ;5285;1999
M; 96 ;3688;1999
M; 97 ;2684;1999
M; 98 ;1613;1999
M; 99 ;716;1999
M;100 ou +;958;1999
F; 0 ;366547;1999
F; 1 ;358699;1999
F; 2 ;364074;1999
F; 3 ;361573;1999
F; 4 ;355613;1999
F; 5 ;354576;1999
F; 6 ;371218;1999
F; 7 ;379113;1999
F; 8 ;383047;1999
F; 9 ;387531;1999
F; 10 ;387900;1999
F; 11 ;388569;1999
F; 12 ;393707;1999
F; 13 ;388292;1999
F; 14 ;386575;1999
F; 15 ;380117;1999
F; 16 ;403610;1999
F; 17 ;409474;1999
F; 18 ;410612;1999
F; 19 ;388663;1999
F; 20 ;377307;1999
F; 21 ;379106;1999
F; 22 ;368499;1999
F; 23 ;379088;1999
F; 24 ;404766;1999
F; 25 ;428972;1999
F; 26 ;440844;1999
F; 27 ;443664;1999
F; 28 ;433022;1999
F; 29 ;433535;1999
F; 30 ;432259;1999
F; 31 ;434379;1999
F; 32 ;449551;1999
F; 33 ;451179;1999
F; 34 ;462252;1999
F; 35 ;457775;1999
F; 36 ;444523;1999
F; 37 ;449315;1999
F; 38 ;446517;1999
F; 39 ;449480;1999
F; 40 ;439622;1999
F; 41 ;442328;1999
F; 42 ;439350;1999
F; 43 ;437581;1999
F; 44 ;438927;1999
F; 45 ;430377;1999
F; 46 ;436172;1999
F; 47 ;429334;1999
F; 48 ;442953;1999
F; 49 ;438825;1999
F; 50 ;435574;1999
F; 51 ;429792;1999
F; 52 ;409504;1999
F; 53 ;311950;1999
F; 54 ;310522;1999
F; 55 ;301886;1999
F; 56 ;281784;1999
F; 57 ;256143;1999
F; 58 ;268822;1999
F; 59 ;288650;1999
F; 60 ;286101;1999
F; 61 ;287168;1999
F; 62 ;291257;1999
F; 63 ;290418;1999
F; 64 ;300773;1999
F; 65 ;294176;1999
F; 66 ;305853;1999
F; 67 ;304129;1999
F; 68 ;306907;1999
F; 69 ;292171;1999
F; 70 ;290709;1999
F; 71 ;283445;1999
F; 72 ;282702;1999
F; 73 ;278845;1999
F; 74 ;271176;1999
F; 75 ;264939;1999
F; 76 ;260221;1999
F; 77 ;262188;1999
F; 78 ;255880;1999
